epoch,train_loss,val_loss
1,0.12408301087676503,0.058088290691375735
2,0.06180048379741731,0.052349448204040534
3,0.05795544874472696,0.05089476704597473
4,0.055716299619831024,0.048738008737564086
5,0.054175146290513336,0.04762746691703797
6,0.052878923103457584,0.04666653871536255
7,0.05176979596497583,0.04583769142627716
8,0.05105489980979044,0.045017853379249566
9,0.050004787132388255,0.04419983923435211
10,0.049768674569051784,0.044086092710495
11,0.04862249483827685,0.04328222274780273
12,0.047980566493800426,0.043314769864082336
13,0.04738758821956447,0.042131942510604856
14,0.04700112733684602,0.04215618371963501
15,0.046575421192606936,0.041460120677948
16,0.046408375755685266,0.041327080130577086
17,0.04593418074435875,0.0409664511680603
18,0.045643849451033794,0.04093241393566131
19,0.04537198191783468,0.04056274592876434
20,0.045087513376454835,0.04039386808872223
21,0.044955601457689634,0.040394577383995066
22,0.04486198112612865,0.04025336802005768
23,0.0446152569817715,0.03992145657539368
24,0.04432709099816495,0.039639151096343986
25,0.044380273975309775,0.03957445621490478
26,0.04405942119535853,0.03949757516384125
27,0.043959734869784994,0.03955873250961304
28,0.0437520019343642,0.0391176700592041
29,0.043686319570072366,0.04238470196723938
30,0.043821729597498166,0.03901621103286743
31,0.04346740832094286,0.039868658781051634
32,0.043427303189136936,0.03887680470943451
33,0.043248387633777065,0.03893296122550964
34,0.04319747158738434,0.03872748911380768
35,0.04312695049848713,0.03871647417545319
36,0.04330289559286149,0.038723620772361765
37,0.04323418023156338,0.038635596632957465
38,0.04290327869477819,0.03833344578742981
39,0.04299083694082792,0.03899572789669037
40,0.04288955985522661,0.03833366632461548
41,0.04263760222763312,0.03824664056301117
42,0.04273504898196361,0.03866077363491058
43,0.042549340451349976,0.03805440664291382
44,0.04277840989534972,0.03812893629074097
45,0.04250739832393459,0.0383379727602005
46,0.0425132688928823,0.03793929815292359
47,0.04232733757769475,0.03788690865039825
48,0.042258426791331814,0.037961530685424814
49,0.042140018744546856,0.037583023309707635
50,0.0422434220548536,0.03772426545619965
51,0.0425506419822818,0.037679985165596015
52,0.04210264565514737,0.0375535786151886
53,0.0426245321992968,0.0379343718290329
54,0.04207416440619797,0.03752202093601227
55,0.041943245246762136,0.03742945492267609
56,0.041882260901028985,0.037384435534477234
57,0.04193769517492076,0.04010980427265167
